price,bedrooms,bathrooms,sqft_living,floors,year_built,zipcode
636100,3,1,1010,2,1919,98119
720000,4,3,2870,2,1986,98029
298000,3,2,1620,1,1962,98003
409000,2,2,1480,1,1925,98117
370000,4,3,2650,2,2005,98042
230000,5,1,1410,1,1967,98023
290000,3,2,1360,1,1952,98155
420000,4,2,2930,1,1977,98023
917000,4,3,3500,2,1995,98027
957000,5,3,3160,2,2005,98199
482000,3,2,1710,2,1989,98074
488000,3,2,2180,2,1990,98045
760369,5,3,2870,2,2014,98006
170000,2,1,1500,1,1950,98168
625000,3,3,2120,1,1976,98006
357000,3,2,1590,1,1976,98034
583000,3,2,1830,1,1989,98074
173250,3,2,1210,1,1954,98168
414050,4,2,1590,2,1956,98133
400000,3,2,1050,2,1928,98116
537000,3,2,1550,2,1982,98074
465000,4,2,2070,2,1977,98034
425000,3,2,1740,1,1969,98056
445000,4,2,1700,1,1940,98052
179950,2,1,1200,1,1958,98023
275000,3,3,1710,2,1996,98003
420000,4,3,2480,2,2001,98001
385000,3,2,1900,1,1982,98118
303000,4,1,2300,1,1928,98024
165000,3,1,970,1,1967,98058
600000,2,2,1270,1,1944,98107
710000,3,2,3130,2,1978,98027
875000,5,3,4230,2,1990,98074
774950,4,3,3410,2,2004,98010
838000,4,3,3310,2,2001,98052
670500,4,2,1590,1,1951,98102
420000,4,2,1690,1,1960,98155
370000,3,2,1690,1,1952,98030
360000,3,2,1500,1,1957,98133
562500,4,3,2320,2,1991,98034
360500,3,3,3300,1,1961,98198
389999,3,2,1445,2,2003,98027
450000,4,3,1890,1,1967,98027
247500,4,2,1760,1,1962,98003
208000,3,1,1050,1,1948,98146
455000,3,3,1980,2,1993,98034
379400,4,2,2120,1,1950,98177
190000,3,2,760,1,1906,98065
326188,3,1,1300,1,1977,98053
168000,2,3,1160,2,1998,98106
314000,4,3,2340,2,2003,98038
630000,4,3,2710,2,2000,98027
550000,3,2,1440,1,1957,98008
530000,4,2,1980,2,1981,98074
637500,3,2,1680,1,1966,98033
400000,3,3,1390,2,1999,98126
700000,5,3,3100,2,1950,98125
272000,3,3,1680,2,1991,98022
600000,4,3,2710,2,2004,98065
450600,2,1,840,2,1943,98136
550000,3,2,2090,2,1988,98136
225000,3,1,1120,1,1987,98022
132825,3,2,1210,1,1969,98042
219950,3,2,1210,1,1969,98042
580000,5,2,1940,1,1945,98115
568000,3,2,1930,1,1980,98053
406000,3,2,1270,1,1990,98028
469000,3,2,1680,2,1929,98117
415000,3,3,2090,2,2000,98056
390000,3,2,1000,1,1956,98006
251000,3,2,1350,1,1967,98003
750000,3,3,3280,2,2001,98126
845000,4,3,2390,2,1988,98122
350000,3,2,1860,1,1966,98059
322000,3,1,1380,1,1944,98133
664500,4,2,3070,2,2010,98011
988000,3,2,2190,2,1923,98109
625000,2,2,1990,1,1952,98103
675000,2,1,930,1,1951,98006
503000,3,2,2070,1,1967,98027
431000,4,2,2170,1,1960,98166
250000,3,2,1910,1,1964,98031
268500,4,3,2100,2,2006,98031
1.07E+06,6,3,3560,2,1952,98177
295000,4,3,2290,2,2001,98058
780000,3,2,2130,1,1977,98040
354000,3,3,2160,2,1999,98031
305000,2,1,860,1,1949,98133
733000,5,3,2880,2,2005,98052
4.49E+06,4,3,6430,2,2001,98004
840000,4,3,2360,1,1973,98040
1.48E+06,5,3,3680,2,1927,98105
525000,3,1,1560,1,1952,98177
625000,4,3,1680,1,1966,98052
350000,3,2,1380,3,2015,98122
650000,4,3,2610,3,1910,98103
435000,2,1,870,1,1950,98126
660000,3,1,1210,1,1955,98006
350000,3,1,1150,1,1970,98053
435000,3,3,3110,1,1967,98106
375900,6,2,2550,1,1958,98023
272000,3,3,2430,1,1983,98003
233000,3,2,1460,1,1979,98023
500000,4,2,1330,2,1915,98116
540000,4,2,2040,1,1977,98155
712000,3,3,2375,2,2002,98052
425000,4,3,2480,2,2005,98059
242000,3,2,1580,1,1944,98168
515000,5,3,2740,1,1977,98011
415000,4,2,1920,2,1970,98056
375000,3,3,2200,1,1977,98003
340000,4,3,2550,2,2001,98001
310000,3,2,1860,1,1963,98198
360000,3,2,1510,1,1947,98136
889000,4,4,3920,2,2004,98053
450500,2,1,1330,1,1952,98117
342000,4,2,1964,2,2013,98030
413000,3,2,1520,1,1996,98177
960000,5,4,3720,2,2005,98075
180000,2,1,770,1,1947,98155
770000,4,3,3210,2,1995,98074
655000,4,4,3420,2,2004,98010
280000,3,2,1430,1,1956,98188
500000,3,3,1670,2,2000,98027
153000,2,1,710,1,1943,98166
385000,3,2,1920,1,1921,98133
325000,2,1,750,1,1947,98177
315000,4,3,2210,2,2004,98002
294999,4,3,1660,2,1994,98030
299999,3,3,2380,2,2001,98001
250000,4,3,1830,2,2001,98001
146000,2,1,780,1,1937,98168
290000,3,2,1650,1,1962,98133
1.78E+06,3,3,3230,2,2005,98199
367500,2,1,810,1,1919,98118
535000,4,3,2750,2,1994,98019
334999,3,3,1650,2,1998,98014
655000,3,2,1960,1,1952,98199
1.30E+06,4,4,2790,2,1985,98040
480000,4,2,2230,1,1977,98011
465000,3,2,1280,1,1941,98126
297950,3,2,1240,1,1967,98058
590000,3,2,1860,2,1915,98122
805000,4,3,2410,1,1950,98107
204250,3,2,1960,1,1984,98023
500000,3,2,1710,2,1994,98029
490000,4,3,3480,1,1977,98042
1.95E+06,4,4,4690,2,2001,98004
750000,3,3,2960,2,1990,98070
405000,4,3,2670,2,2002,98155
209995,2,1,700,1,1953,98056
680000,4,3,2830,2,1998,98075
355000,3,2,1120,1,1948,98125
280000,2,1,1310,1,1942,98168
385000,3,2,1710,1,1978,98028
505000,4,3,2200,1,1962,98006
429900,4,3,3310,2,1991,98003
560000,4,3,2280,2,1989,98034
231000,3,2,1640,1,1977,98042
135000,2,1,750,1,1943,98106
800000,4,3,3520,1,1954,98107
420000,3,3,2720,2,2002,98059
360000,3,1,1660,1,1963,98034
642000,4,3,2560,2,1992,98029
379950,3,2,1080,1,1985,98052
745000,3,2,2050,2,1959,98005
630000,4,2,2670,2,1930,98144
250000,3,3,1730,2,1985,98031
275000,3,1,990,1,1968,98072
435000,6,3,3560,1,1957,98118
175000,2,1,700,1,1941,98146
560000,4,2,1880,2,1944,98107
325000,4,2,1870,1,1959,98034
1.19E+06,3,3,2500,2,1905,98112
399950,3,3,2570,2,1989,98031
752000,4,3,2940,2,1991,98059
1.20E+06,4,4,3930,2,2003,98072
400000,4,2,2150,1,1952,98028
240000,3,2,1330,1,1900,98108
640000,5,3,3220,2,2003,98075
564450,3,3,2710,2,1998,98056
300000,3,2,1630,1,1948,98027
286000,3,3,1680,2,2003,98042
531800,3,3,1930,2,2004,98053
502000,4,2,2140,1,1977,98034
993500,4,2,4070,2,1968,98040
450000,3,1,1350,1,1954,98006
997950,4,4,4270,2,2008,98024
526000,3,1,1320,2,1913,98126
335000,3,2,2100,1,1952,98166
187250,2,1,710,1,1926,98168
735000,3,2,2350,1,1948,98115
425000,3,1,1180,1,1951,98125
110000,3,1,1250,1,1945,98038
305000,3,2,1490,1,1994,98059
212000,3,1,1000,1,1962,98055
1.38E+06,5,4,4050,1,1979,98040
298950,5,2,2300,1,1963,98030
525000,3,2,1330,1,1977,98033
707000,4,3,3200,2,2004,98075
695000,3,3,2590,2,1993,98006
796500,3,3,2590,2,1993,98006
420000,4,3,2030,1,1973,98034
625000,5,3,2700,1,1955,98005
620000,3,2,1670,1,1957,98005
1.45E+06,5,3,3090,1,1953,98039
549950,5,3,2650,2,1984,98077
275000,4,2,1440,1,1943,98056
705000,3,3,2820,1,1979,98177
455000,4,3,3170,2,2001,98001
265000,3,2,1420,1,1991,98031
297000,4,2,1790,1,1951,98166
207500,3,2,1320,1,1970,98042
410000,3,3,1509,3,2014,98133
268000,3,2,1610,1,1994,98031
330000,4,2,1550,1,1967,98022
417500,3,1,1160,1,1917,98177
760000,4,2,2500,2,1979,98006
499000,3,3,1540,3,1995,98119
620000,4,3,1910,2,1987,98027
315000,3,3,2340,2,1992,98030
624950,3,3,2060,2,1994,98033
525000,3,2,1960,1,1961,98027
300000,2,2,1150,2,1982,98034
299900,4,3,2330,1,1977,98023
299000,3,3,2210,1,1966,98030
1.88E+06,4,3,3260,1,1968,98039
265000,4,2,1900,1,1958,98002
280000,2,2,1610,2,1948,98065
124740,3,1,1340,1,1978,98042
1.09E+06,3,3,3170,1,1957,98033
1.97E+06,8,4,4440,2,1959,98112
219000,4,1,1370,2,1948,98168
569950,5,1,1420,2,1926,98116
212500,2,2,1030,1,1938,98168
680000,3,2,1820,1,1960,98005
1.46E+06,4,2,2650,2,1909,98112
300000,3,1,910,1,1971,98034
629950,3,3,1680,2,2014,98119
349900,2,2,1550,1,1969,98045
690000,4,3,2780,2,2001,98075
1.45E+06,5,4,4070,2,2014,98033
1.29E+06,3,3,3240,2,1987,98040
696000,4,4,3650,2,1996,98045
650000,3,2,2180,2,1976,98053
640000,3,4,2480,2,1998,98074
499950,5,3,3180,1,1978,98038
490000,4,3,3630,2,1997,98042
685000,5,3,3160,2,2003,98027
387500,4,1,1370,2,1942,98146
401750,2,2,1070,2,2005,98116
254950,4,2,2180,1,1977,98038
500000,4,2,2420,2,1977,98027
856500,4,3,3290,2,2003,98052
552000,3,1,1430,1,1919,98115
506500,4,3,1890,1,1978,98034
500000,3,2,1760,2,1988,98029
280000,4,3,2230,1,1968,98168
308000,3,2,1630,1,1979,98045
613500,3,3,2350,2,1989,98029
740000,4,3,3350,2,2004,98010
545000,3,3,3550,2,1977,98014
620000,4,3,2720,1,1966,98075
450000,3,2,1740,2,1949,98126
279000,4,2,1840,1,1976,98031
625000,3,3,2010,2,2009,98027
274950,3,2,1670,1,1987,98042
423000,3,2,1820,1,1952,98126
350000,2,1,720,1,1950,98028
460000,3,3,2720,2,2001,98001
368000,3,2,2120,1,1966,98198
232000,3,2,1290,1,1984,98023
250000,4,3,1800,2,2000,98108
220000,3,2,1230,1,1966,98058
435000,3,2,1380,1,1986,98107
350000,2,1,740,1,1922,98126
206325,5,3,1720,2,1970,98058
339000,5,3,1720,2,1970,98058
399000,4,3,2100,1,1969,98059
529000,2,1,1210,1,1950,98199
640000,4,3,2210,2,1999,98075
735000,4,3,2470,3,2004,98117
378000,5,3,2760,1,1960,98125
775000,3,2,2540,2,1905,98144
2.25E+06,3,4,5150,3,1954,98112
1.35E+06,4,5,3420,3,2014,98103
380000,4,3,2270,1,1967,98034
624900,4,3,2270,1,1967,98034
379770,3,3,1470,2,2005,98029
340000,3,2,1280,1,1976,98077
515500,4,3,2830,2,2005,98059
600000,4,2,1970,2,1908,98115
400000,1,1,1390,1,1960,98019
364000,4,1,1020,2,1947,98155
440000,4,3,2250,2,1989,98059
285000,2,1,800,1,1954,98125
669000,3,1,1560,2,1915,98112
475000,4,2,2100,1,1962,98125
747000,2,1,990,1,1911,98103
317000,3,2,1060,1,1981,98126
390000,2,1,1270,1,1941,98125
1.07E+06,4,3,2740,2,2012,98107
1.21E+06,4,3,2470,1,1960,98107
580000,3,2,1970,1,1908,98117
518000,4,3,2070,1,1969,98006
147500,3,2,1010,1,1969,98042
555000,4,2,2220,1,1965,98006
427500,2,2,1090,3,2008,98109
1.74E+06,3,3,4310,2,1982,98177
265950,3,3,1490,2,2002,98042
247500,2,1,700,1,1950,98133
244000,4,1,1450,1,1943,98146
578550,3,3,2120,2,1989,98029
451000,4,3,1670,2,2005,98029
489000,2,2,1810,2,2004,98053
190000,2,1,710,1,1915,98014
475000,3,3,2540,1,1978,98072
485000,3,2,1420,2,1905,98103
530000,3,3,2440,2,1987,98027
379000,4,3,2570,2,1994,98030
1.31E+06,5,3,2770,2,2002,98004
739000,3,2,2050,2,1926,98112
189950,3,1,920,1,1969,98042
637500,4,3,2320,2,1999,98029
2.23E+06,3,3,3450,1,1949,98177
209950,3,1,1660,1,1963,98023
460000,3,1,1130,1,1944,98125
543500,4,3,2550,2,1998,98065
376000,4,3,2420,2,2005,98038
430000,3,2,1470,2,2005,98029
515000,4,3,2030,1,1953,98166
580000,7,3,2310,2,1915,98117
600000,5,4,3370,2,1998,98027
476800,3,2,1900,2,1919,98052
815000,3,2,1940,2,1916,98105
455600,3,3,2420,2,1998,98065
270000,3,1,1010,1,1969,98059
1.20E+06,5,4,2710,3,1974,98119
525000,2,2,1340,2,1903,98119
242000,3,2,1310,1,1979,98198
715000,4,3,2650,1,1960,98029
475000,3,3,1890,2,1999,98065
370000,4,3,2580,2,1999,98058
788600,4,3,3500,2,2005,98053
160000,2,1,1040,1,1912,98032
800000,5,2,1930,2,1930,98014
520000,4,3,2190,2,1992,98029
725000,3,2,1530,2,1985,98136
335000,4,1,1480,2,1914,98118
919000,4,3,3620,1,1993,98075
425000,3,3,3370,2,1986,98092
420000,5,3,2100,1,1983,98155
905000,4,3,3370,2,1981,98072
435000,2,1,2240,1,1940,98118
438000,3,3,1650,2,2003,98053
725000,4,3,2630,2,1994,98052
840000,4,2,2330,2,1924,98105
425500,3,3,1970,2,1978,98052
853505,3,3,2820,1,1985,98034
700000,4,3,3350,2,2004,98010
418500,3,3,2060,2,2007,98065
826000,3,2,1890,2,1929,98109
742000,4,3,2810,2,1997,98075
180000,4,1,1470,2,1924,98055
286000,4,2,2190,2,1978,98023
421200,3,3,1440,2,2003,98053
390000,3,3,2480,1,1994,98038
739000,4,3,2780,2,2002,98006
499900,4,3,2180,2,1968,98027
670000,3,2,3340,1,1950,98155
842500,3,2,2560,2,1910,98112
492500,2,2,1600,2,1978,98070
836500,3,3,2230,3,1996,98118
334000,2,1,900,2,1945,98199
179900,3,1,1010,1,1977,98042
563000,3,2,1580,1,1940,98103
310000,3,3,1890,2,2003,98038
335000,4,2,2160,1,1965,98133
499950,4,2,2160,1,1965,98133
658500,2,1,1410,2,1927,98103
297000,2,2,1430,3,1999,98125
725000,6,2,2380,2,1917,98105
780000,3,2,2206,1,1983,98074
252500,3,1,1030,1,1947,98125
330000,3,3,1070,2,2005,98102
525000,3,3,2320,1,1990,98011
365000,2,2,1270,1,1982,98074
500000,4,3,2570,2,1930,98116
179950,3,1,920,1,1969,98042
440000,3,2,1790,1,2007,98045
145000,1,1,480,1,1948,98146
331000,4,3,2483,2,2005,98030
780000,3,2,2140,2,1905,98103
855000,3,2,1900,1,1965,98103
225000,3,2,1650,1,1986,98003
199000,3,1,1510,1,1966,98003
550000,3,2,2910,2,1979,98075
1.43E+06,4,4,4960,3,1909,98109
805000,3,2,2710,2,1929,98115
261000,3,2,1810,1,1983,98042
347000,3,1,940,1,1968,98052
390000,3,2,1600,1,1979,98034
436000,4,3,2640,2,2000,98011
2.26E+06,3,4,3110,1,2003,98004
557000,3,3,1630,3,2004,98107
135000,3,1,830,1,1959,98032
425000,3,3,1800,2,1993,98019
648752,3,2,2060,1,1964,98040
1.47E+06,4,3,3030,1,2003,98004
630100,4,3,1910,1,1977,98033
739000,4,3,2800,2,1999,98014
269000,3,2,1320,2,1986,98133
250000,3,1,1220,1,1942,98056
475000,5,3,3100,2,2007,98065
290000,1,1,550,1,1916,98117
219000,3,1,1080,2,1953,98002
416000,2,1,880,1,1918,98117
179000,2,1,720,1,1949,98188
302000,4,3,2030,1,1988,98003
565000,4,2,2040,2,1961,98033
281700,3,1,1570,1,1962,98031
480000,2,1,1500,1,1902,98103
775000,4,3,3180,2,1988,98027
375000,3,2,1260,1,1947,98155
345000,3,2,1390,2,1979,98045
300000,3,3,2850,1,1977,98055
364950,4,3,2070,2,2002,98058
410000,3,3,2650,1,1956,98056
231000,3,2,1220,1,1978,98023
445000,3,2,1630,1,1987,98056
1.97E+06,4,4,4370,2,2003,98004
353500,3,3,1260,2,2008,98144
209950,3,2,1380,1,1960,98003
650000,3,2,2330,1,1950,98118
325000,2,1,840,1,1948,98126
257000,3,2,1730,1,1978,98030
337000,4,3,2230,2,2002,98042
541000,3,3,1790,2,2005,98029
577500,3,3,2280,2,1984,98074
560000,3,3,2430,1,1978,98136
979700,5,3,3730,2,1927,98102
750000,5,3,2230,1,1960,98008
407500,2,1,770,1,1923,98102
530000,4,2,1814,1,1951,98115
235000,4,2,1920,1,1977,98002
715000,4,3,1860,2,1928,98117
795000,5,3,2750,1,1957,98008
465000,4,3,1930,1,1968,98023
262000,4,3,2020,2,2002,98001
630000,6,3,2470,2,1982,98007
445000,3,2,1630,1,1986,98011
490000,4,2,2110,1,1978,98072
565000,3,2,1490,1,1954,98136
330000,3,3,1740,2,2008,98106
463000,4,3,1900,1,1961,98178
1.87E+06,5,4,4510,2,1969,98040
219500,3,1,1090,2,1912,98002
622200,3,2,1720,1,1959,98125
474800,2,3,1400,3,2000,98103
465000,4,3,2090,1,1965,98133
389950,3,2,1580,1,1966,98177
650000,4,3,2620,2,1984,98052
395000,3,2,1500,1,2003,98144
304500,4,3,2030,2,2001,98031
307000,3,1,1020,1,1949,98155
485000,3,3,1540,1,1938,98038
1.78E+06,4,3,3950,2,2003,98004
650500,5,4,3920,2,1955,98006
960000,4,3,3180,2,1986,98040
710000,3,3,2330,2,1997,98006
540000,3,3,2600,2,1912,98146
601000,4,2,1950,1,1951,98115
463828,5,2,3250,1,1965,98055
293000,4,1,1130,2,1944,98166
597500,3,3,2620,2,2002,98053
240000,2,1,1120,1,1932,98045
284000,3,2,1800,1,1968,98014
440000,4,2,2180,1,1966,98028
340000,3,2,1960,1,1948,98106
363000,3,2,1960,1,1948,98106
270000,2,1,1150,1,1910,98144
365000,4,3,2800,2,1997,98042
428000,3,2,1310,1,1986,98103
600000,3,2,2340,1,1988,98053
405000,3,3,1430,1,1960,98033
339900,4,3,2340,1,1981,98003
275000,3,1,1290,1,1956,98166
361600,2,1,760,1,1941,98115
325000,6,2,2780,3,1955,98030
1.05E+06,3,2,2090,2,1931,98112
959750,4,3,3060,1,1957,98008
210000,3,1,1110,1,1962,98146
409000,4,3,3230,2,2002,98001
468000,3,2,1830,1,1962,98056
710000,4,4,2850,2,1905,98115
268000,3,1,1420,1,1941,98146
115000,2,1,790,1,1930,98146
500000,3,3,2300,2,1998,98034
431000,3,3,2440,1,1996,98022
241500,3,2,1310,1,1995,98030
300000,3,1,1380,1,1963,98031
982000,4,3,2790,2,1987,98006
248500,3,3,1360,2,1988,98003
665000,4,3,2510,2,1998,98075
1.22E+06,3,3,4560,2,2001,98034
380000,2,1,780,1,1918,98126
220000,3,2,1410,1,1940,98178
631500,4,2,2530,2,1910,98116
386100,3,2,1270,1,1972,98034
1.05E+06,4,5,3180,2,1929,98199
650000,2,2,1450,2,1903,98105
545000,4,2,2040,1,1959,98038
870000,4,3,2650,2,1984,98006
380000,3,2,1240,1,1973,98133
265000,2,1,820,1,1957,98055
645500,2,1,1890,2,1909,98117
570000,3,2,1270,2,1911,98117
1.20E+06,4,3,3350,1,1995,98006
605000,2,1,1550,2,1927,98112
425000,3,3,2650,2,2002,98001
445000,2,1,950,1,1941,98144
495000,4,2,2040,1,1917,98144
594000,4,2,1870,2,1937,98115
465000,3,2,1720,1,1943,98199
160000,2,1,1020,1,1915,98022
340000,4,3,2690,2,1998,98092
870000,4,2,3090,1,1990,98052
249000,3,2,1070,1,1940,98106
500000,4,2,2050,2,1994,98033
230000,3,2,1450,1,2003,98001
368500,5,2,2810,1,1965,98055
439950,4,2,2460,1,1977,98042
279000,2,3,1770,1,2003,98001
490000,4,3,2360,2,2003,98011
1.80E+06,5,5,4400,2,2003,98004
533300,4,3,2770,2,1991,98045
447500,4,2,1770,2,1924,98118
768000,5,3,3030,2,1980,98007
285000,3,2,2380,2,1935,98178
336900,3,2,1780,1,1979,98019
415000,4,2,1540,2,1967,98034
500000,3,2,1580,2,1994,98029
337000,4,3,3200,2,2003,98042
419950,4,3,2220,2,2002,98059
290000,4,3,2240,2,1946,98133
349950,2,2,1640,1,1948,98118
330000,3,2,1170,1,1960,98007
965000,4,2,3160,1,1981,98072
515000,3,3,2100,2,1986,98052
665000,4,3,2600,2,1996,98059
265000,3,2,1630,2,1985,98198
545400,3,2,2850,1,2004,98023
350000,4,3,2560,2,2004,98092
260000,2,2,980,2,2001,98133
2.51E+06,3,3,5480,2,1991,98166
355000,3,2,2160,2,2000,98003
879000,3,3,3030,2,1929,98119
833000,4,4,3560,2,2006,98052
261590,2,1,760,1,1943,98178
512500,3,3,2260,2,1909,98122
600000,2,2,1560,1,1946,98199
417500,5,3,2270,1,1995,98125
970000,5,3,3480,2,1964,98040
316000,3,2,1900,2,1992,98038
397500,4,3,2350,1,1989,98031
1.35E+06,3,3,2390,1,1952,98199
840000,4,3,3730,2,1997,98075
260000,3,2,1630,1,2003,98001
312900,4,3,1630,2,2003,98038
325000,2,1,1130,2,1945,98155
680000,3,2,2140,1,1952,98199
763000,4,3,3220,2,1994,98075
375000,1,1,800,2,1950,98038
475000,3,3,1800,2,2004,98118
219000,2,3,809,2,2003,98136
415000,3,2,1820,1,1977,98074
90000,2,1,580,1,1943,98178
220000,2,1,580,1,1943,98178
616000,3,2,2900,1,1959,98116
269500,2,1,1140,1,1968,98022
395350,2,1,1060,1,1917,98117
770000,4,3,2320,1,1943,98040
840000,4,3,3450,2,2000,98072
428950,2,1,1760,1,1950,98126
800000,4,4,3370,2,2005,98052
401000,4,1,1940,2,1947,98177
303697,4,2,2520,1,1955,98125
355000,3,1,1360,1,1956,98125
350000,2,1,800,1,1960,98117
754999,4,3,3010,2,1992,98075
982218,3,2,2340,2,1988,98102
406500,3,2,1780,1,1992,98059
1.65E+06,4,3,4200,2,1993,98024
565000,2,2,1720,1,1925,98103
160000,2,1,830,1,1920,98118
220000,3,1,1090,1,1954,98146
1.28E+06,5,4,5040,2,2004,98059
970000,5,3,3500,2,1927,98126
115000,3,1,1080,1,1950,98168
124000,3,1,1080,1,1950,98168
157000,3,1,1080,1,1950,98168
183000,3,1,870,1,1969,98042
527000,4,3,2830,2,2000,98056
407193,4,2,1880,2,1978,98014
970000,4,3,3600,2,2004,98199
535000,4,3,2340,2,1921,98146
245000,3,2,2040,1,1910,98168
337000,3,2,1310,1,1993,98059
630000,3,2,1470,1,1950,98033
320000,3,2,1370,1,1983,98003
228500,3,1,1080,2,1942,98146
293000,3,3,1990,2,1990,98023
447000,3,1,1310,1,1958,98008
226500,3,2,1640,1,1988,98042
436000,3,2,1770,1,1976,98072
451000,3,3,2050,2,2005,98072
315000,3,1,1170,2,1986,98045
450000,2,1,1340,1,1951,98125
635000,3,2,2240,1,1955,98117
292500,2,1,880,1,1951,98031
329900,3,3,2170,2,2004,98038
531000,2,2,1260,2,1926,98115
1.03E+06,4,3,2370,2,2003,98004
355300,3,3,1620,1,1955,98133
280000,3,3,1610,2,1996,98003
1.10E+06,4,3,3330,2,1995,98033
605004,4,2,1370,2,1951,98199
260000,2,1,690,1,1949,98118
748000,4,3,3170,2,1925,98103
776000,2,2,1990,1,1941,98115
425000,4,1,1080,2,1924,98103
230000,4,1,1870,2,1928,98118
418000,3,2,1670,1,1958,98155
440000,4,3,2800,2,2001,98038
858450,5,3,3460,2,2011,98074
390000,3,2,1930,1,1969,98045
957000,4,3,2370,2,1969,98107
507000,3,1,1180,1,1950,98115
575000,2,1,1320,2,1928,98107
700000,3,2,1350,2,1925,98103
239950,2,2,1068,2,1990,98028
253000,3,1,1580,1,1978,98030
540000,4,1,1690,2,1907,98199
1.55E+06,3,4,5120,3,2008,98034
805000,4,3,3960,2,2000,98077
920000,4,3,2420,2,1911,98105
496600,3,3,1910,2,1988,98029
246000,3,2,1440,1,1983,98023
350000,5,3,2320,1,1963,98106
585000,3,2,1670,2,1931,98117
450000,3,2,1390,1,1966,98033
746000,3,3,2620,2,1992,98006
598555,3,3,3040,2,2004,98056
820000,3,3,2990,1,1976,98198
266500,3,2,1740,1,1998,98038
370000,2,1,2360,1,1947,98022
625000,3,3,2240,3,1901,98102
243500,4,2,1610,1,1979,98198
340000,2,1,700,1,1945,98103
559950,5,3,2730,1,2014,98155
315000,3,3,1780,1,1980,98003
753000,3,3,3070,2,2003,98053
800000,3,3,2060,2,1907,98102
550000,3,2,1360,2,1934,98115
465000,3,2,1430,1,1953,98033
465000,3,2,1840,2,2003,98034
710000,4,2,2000,2,1976,98006
505000,3,3,1820,2,1988,98074
690000,3,2,2330,2,1964,98034
217500,2,2,1070,1,1980,98031
500000,2,1,930,1,1909,98115
325000,2,2,1040,1,1921,98155
500000,4,2,1960,2,1984,98074
721500,3,3,2970,2,1991,98024
924000,3,2,2200,2,1932,98199
2.01E+06,6,5,3810,1,1969,98177
345000,2,2,830,2,2009,98144
825000,4,4,3920,2,1999,98065
560000,3,2,2870,1,1980,98027
599000,3,2,2560,1,1987,98052
211000,3,2,1350,1,1941,98166
425000,4,2,1240,1,1974,98056
750000,4,3,3210,1,1976,98177
479000,3,3,1690,2,2003,98053
612500,4,3,2550,2,1992,98029
605000,5,2,3240,2,1963,98029
1.36E+06,4,3,3560,2,2001,98033
389900,3,3,2160,1,2007,98042
710000,4,3,3060,2,2006,98059
295000,3,3,1690,2,1992,98038
275250,3,2,1520,2,1992,98038
250000,4,3,2040,2,1994,98038
709000,3,2,2360,1,1951,98177
399500,4,2,1360,2,1928,98126
225000,3,3,2000,2,1992,98038
500000,3,3,1650,2,2001,98075
364900,3,3,2500,2,1997,98031
356000,3,2,1140,1,1976,98074
616750,3,2,2140,2,1978,98106
755000,3,3,2870,2,1984,98008
327500,2,1,830,1,1950,98155
605000,3,2,1960,2,1984,98074
179950,4,2,1130,1,1968,98042
633000,5,3,3630,2,2000,98058
349950,4,2,1764,1,1942,98058
1.08E+06,3,3,2770,1,1959,98199
214000,3,3,1600,2,2003,98001
990000,3,3,2500,2,1979,98122
410000,3,1,2710,2,1950,98166
590000,3,2,2490,2,1975,98006
242000,3,2,1500,1,1979,98003
775000,3,2,1160,1,1931,98075
680000,4,2,1880,1,1954,98146
217000,3,3,1340,2,2002,98002
395000,3,3,1960,2,1999,98059
572500,3,2,2030,1,1984,98059
559900,5,3,2200,1,1987,98125
845000,3,2,2540,2,1930,98117
241000,3,2,1520,1,1993,98023
1.33E+06,3,2,2360,2,1913,98122
475000,3,2,1340,2,1919,98144
575000,2,2,1400,2,1940,98103
455000,4,3,3030,1,1959,98042
839000,3,3,3200,1,2000,98077
475000,4,2,1580,1,1955,98007
600000,2,1,2120,1,1923,98118
515000,2,1,1640,1,1937,98199
425000,3,2,1890,1,1977,98034
565000,4,2,1710,2,1907,98122
498000,2,2,1140,1,1924,98033
739000,4,3,2720,2,1919,98115
355000,2,2,1650,1,1947,98108
